,horse_id
7171,4580
7172,11507
7173,149912
7174,337685
7175,130392
7176,465630
7177,327825
7178,148932
7179,201371
7180,472804
7181,49696
7182,515191
7183,486614
7184,140915
7185,463064
7186,6516
7187,339
7188,162856
7189,434780
7190,473867
7191,189844
7192,469073
7193,6840
7194,516987
7195,516988
7196,23478
7197,445533
7198,132191
7199,89936
7200,514190
7201,474098
7202,510615
7203,9837
7204,25277
7205,391775
7206,461256
7207,201100
7208,493098
7209,465280
7210,378629
7211,337685
7212,58945
7213,28759
7214,9208
7215,450201
7216,11335
7217,364942
7218,31416
7219,139475
7220,35922
7221,216405
7222,214075
7223,19868
7224,94040
7225,511727
7226,210821
7227,432367
7228,186980
7229,24687
7230,450257
7231,6516
7232,45569
7233,15468
7234,69258
7235,503077
7236,169164
7237,4363
7238,15468
7239,50898
7240,484950
7241,51693
7242,462315
7243,69258
7244,209030
7245,502403
7246,517010
7247,497737
7248,477467
7249,400172
7250,477467
7251,499707
7252,368381
7253,427664
7254,51913
7255,10921
7256,468421
7257,60983
7258,28750
7259,514948
7260,559
7261,110471
7262,166284
7263,17352
7264,34439
7265,155184
7266,437540
7267,318380
7268,112325
7269,8327
7270,492530
7271,168834
7272,440080
7273,168055
7274,9898
7275,406489
7276,3629
7277,398808
7278,194978
7279,490135
7280,465797
7281,151748
7282,462293
7283,159319
7284,437540
7285,101623
7286,439612
7287,484755
7288,466796
7289,490219
7290,500705
7291,514946
7292,489247
7293,483535
7294,455216
7295,397932
7296,469293
7297,12955
7298,461447
7299,425288
7300,411501
7301,403157
7302,369816
7303,371003
7304,450257
7305,468899
7306,490158
7307,451912
7308,517185
7309,449628
7310,500704
7311,13348
7312,367954
7313,181485
7314,358595
7315,150467
7316,449720
7317,11032
7318,420969
7319,91647
7320,192635
7321,55332
7322,340522
7323,81161
7324,169371
7325,432043
7326,159592
7327,94359
7328,506544
7329,462315
7330,39307
7331,193284
7332,209435
7333,482111
7334,504031
7335,119528
7336,382499
7337,2902
7338,368856
7339,112751
7340,509135
7341,492161
7342,95543
7343,512968
7344,330305
7345,1265
7346,145904
7347,86092
7348,502935
7349,389538
7350,162042
7351,200662
7352,565
7353,571
7354,429557
7355,442759
7356,189494
7357,405717
7358,2432
7359,504986
7360,210821
7361,145017
7362,512968
7363,462248
7364,471441
7365,41536
7366,437629
7367,67455
7368,10138
7369,441833
7370,33567
7371,450612
7372,61931
7373,53675
7374,381941
7375,3765
7376,2117
7377,3159
7378,2235
7379,3876
7380,2232
7381,506536
7382,87619
7383,9768
7384,119478
7385,125736
7386,161934
7387,487717
7388,156743
7389,420969
7390,475240
7391,395841
7392,128116
7393,393476
7394,164734
7395,4748
7396,49696
7397,375946
7398,454464
7399,63482
7400,81245
7401,8745
7402,441287
7403,69006
7404,461649
7405,475240
7406,364956
7407,67952
7408,382526
7409,425255
7410,479268
7411,479347
7412,406462
7413,498185
7414,416755
7415,466433
7416,451340
7417,482963
7418,403574
7419,425275
7420,179012
7421,31563
7422,105330
7423,434445
7424,389538
7425,507925
7426,70276
7427,87619
7428,515970
7429,358197
7430,513194
7431,335383
7432,125736
7433,156743
7434,178981
7435,482463
7436,487717
7437,514296
7438,482150
7439,441287
7440,507925
7441,151278
7442,339
7443,400772
7444,144031
7445,462253
7446,442759
7447,79632
7448,477221
7449,397506
7450,82400
7451,502937
7452,510106
7453,3888
7454,162042
7455,474458
7456,475328
7457,425275
7458,31563
7459,105330
7460,179012
7461,429557
7462,475550
7463,406462
7464,355181
7465,482963
7466,425255
7467,479347
7468,466433
7469,482964
7470,489232
7471,451340
7472,482964
7473,479268
7474,498185
7475,382526
7476,403574
7477,509040
7478,426135
7479,42437
7480,50022
7481,11335
7482,401876
7483,401871
7484,417682
7485,417693
7486,417685
7487,383108
7488,750
7489,450792
7490,476178
7491,381664
7492,414734
7493,467746
7494,434
7495,2192
7496,204661
7497,420813
7498,2174
7499,453478
7500,453477
7501,456289
7502,207388
7503,461447
7504,411148
7505,189437
7506,67823
7507,4603
7508,60753
7509,100446
7510,490460
7511,483871
7512,506430
7513,425274
7514,412425
7515,383110
7516,29854
7517,381838
7518,422584
7519,417683
7520,168805
7521,502593
7522,420050
7523,405774
7524,414735
7525,415300
7526,409320
7527,409088
7528,470279
7529,391252
7530,403630
7531,485972
7532,493297
7533,494852
7534,405773
7535,23458
7536,395883
7537,20262
7538,36138
7539,415789
7540,412530
7541,413906
7542,24238
7543,8492
7544,401874
7545,28472
7546,26544
7547,25082
7548,197329
7549,388013
7550,102570
7551,208099
7552,261733
7553,313632
7554,191637
7555,191640
7556,357922
7557,356105
7558,401877
7559,1311
7560,167920
7561,297887
7562,51984
7563,455216
7564,211510
7565,204655
7566,15027
7567,424754
7568,354136
7569,411519
7570,158201
7571,2194
7572,21446
7573,389261
7574,347509
7575,77257
7576,414976
7577,169338
7578,23345
7579,373327
7580,373329
7581,371218
7582,11966
7583,20148
7584,314423
7585,261599
7586,449974
7587,435672
7588,460711
7589,460692
7590,320053
7591,15311
7592,415665
7593,435794
7594,439035
7595,355393
7596,207553
7597,486963
7598,406456
7599,406452
7600,17387
7601,207391
7602,28168
7603,172991
7604,28847
7605,354128
7606,112072
7607,449904
7608,393417
7609,449989
7610,374646
7611,401186
7612,167160
7613,313672
7614,313630
7615,208101
7616,208100
7617,82050
7618,349275
7619,9849
7620,13879
7621,340510
7622,143949
7623,354130
7624,207389
7625,2205
7626,355899
7627,59580
7628,191648
7629,157252
7630,2117
7631,162988
7632,452369
7633,24579
7634,385841
7635,442226
7636,382321
7637,25889
7638,361203
7639,22841
7640,373328
7641,375314
7642,22079
7643,13567
7644,12756
7645,376115
7646,365892
7647,374645
7648,28296
7649,395081
7650,406609
7651,387195
7652,442230
7653,442223
7654,168803
7655,379596
7656,374644
7657,374642
7658,379594
7659,167919
7660,383109
7661,145017
7662,112072
7663,188742
7664,175116
7665,31490
7666,514296
7667,430228
7668,497224
7669,38821
7670,424780
7671,193367
7672,165150
7673,128116
7674,122889
7675,51913
7676,33567
7677,186146
7678,427664
7679,490373
7680,461053
7681,182813
7682,445633
7683,344652
7684,146743
7685,462129
7686,118002
7687,7375
7688,157250
7689,57644
7690,7706
7691,173896
7692,406505
7693,27676
7694,25501
7695,173894
7696,443830
7697,43887
7698,132888
7699,47191
7700,25870
7701,25451
7702,28028
7703,406507
7704,426606
7705,152277
7706,261704
7707,338535
7708,425208
7709,417697
7710,12182
7711,144779
7712,20382
7713,357924
7714,202768
7715,325740
7716,189989
7717,20981
7718,194674
7719,27813
7720,447484
7721,27941
7722,46138
7723,173895
7724,27893
7725,165621
7726,11713
7727,23539
7728,447496
7729,424033
7730,57358
7731,57072
7732,11780
7733,12811
7734,192074
7735,44810
7736,5778
7737,28256
7738,449720
7739,12085
7740,374061
7741,352176
7742,361710
7743,427437
7744,425179
7745,340336
7746,364956
7747,67952
7748,440295
7749,351274
7750,188854
7751,170011
7752,343572
7753,450675
7754,190721
7755,456255
7756,129304
7757,502937
7758,506536
7759,354993
7760,415078
7761,435398
7762,507208
7763,97188
7764,419408
7765,499707
7766,499480
7767,1907
7768,485752
7769,469158
7770,402834
7771,89098
7772,482462
7773,393168
7774,508992
7775,457204
7776,508992
7777,86838
7778,73382
7779,215724
7780,29820
7781,13255
7782,507749
7783,87258
7784,441833
7785,22227
7786,94192
7787,502743
7788,340358
7789,354373
7790,363877
7791,156595
7792,398226
7793,9626
7794,45974
7795,389640
7796,112926
7797,508992
7798,9768
7799,8492
7800,45569
7801,188936
7802,505662
7803,468330
7804,89098
7805,393263
7806,503818
7807,415533
7808,46391
7809,473491
7810,507747
7811,408827
7812,1064
7813,397418
7814,510992
7815,500704
7816,503354
7817,33002
7818,502972
7819,503818
7820,771
7821,9445
7822,50996
7823,172130
7824,13348
7825,139882
7826,408608
7827,405717
7828,3629
7829,471103
7830,486685
7831,505166
7832,100548
7833,2312
7834,7097
7835,2018
7836,502408
7837,506788
7838,62792
7839,511737
7840,197246
7841,482150
7842,486614
7843,188936
7844,515191
7845,45974
7846,500705
7847,508992
7848,514850
7849,514949
7850,110215
7851,471597
7852,497737
7853,511089
7854,478352
7855,481360
7856,457204
7857,508647
7858,5878
7859,4580
7860,1181
7861,471597
7862,314
7863,427142
7864,481378
7865,474458
7866,482462
7867,450612
7868,215213
7869,418353
7870,509040
7871,456343
7872,77824
7873,504812
7874,145904
7875,87258
7876,62792
7877,481110
7878,453474
7879,452769
7880,515191
7881,433552
7882,471816
7883,64760
7884,451773
7885,80125
7886,408810
7887,435672
7888,22491
7889,508431
7890,136081
7891,139637
7892,125414
7893,209052
7894,74433
7895,214067
7896,360356
7897,31416
7898,62883
7899,116330
7900,355181
7901,31873
7902,67455
7903,189494
7904,330305
7905,1427
7906,389539
7907,1251
7908,1386
7909,1992
7910,105142
7911,474594
7912,499480
7913,125414
7914,49582
7915,36746
7916,11061
7917,1064
7918,471103
7919,472008
7920,377620
7921,402808
7922,469118
7923,472595
7924,1387
7925,453474
7926,440295
7927,93132
7928,139637
7929,25995
7930,479197
7931,501087
7932,456833
7933,508774
7934,489774
7935,110215
7936,51822
7937,508774
7938,470118
7939,77080
7940,479197
7941,38383
7942,489774
7943,10462
7944,501087
7945,456833
7946,28099
7947,37062
7948,15340
7949,89167
7950,166643
7951,512395
7952,496917
7953,480758
7954,364956
7955,67952
7956,44200
7957,133075
7958,51913
7959,510487
7960,385159
7961,5558
7962,501973
7963,515413
7964,4162
7965,434991
7966,461788
7967,503500
7968,493475
7969,491247
7970,510992
7971,75131
7972,202071
7973,511729
7974,441828
7975,69166
7976,2114
7977,1668
7978,471253
7979,514946
7980,51913
7981,69456
7982,56662
7983,3284
7984,1570
7985,393283
7986,481449
7987,51727
7988,2218
7989,2116
7990,2134
7991,1011
7992,1374
7993,2251
7994,406787
7995,450199
7996,107138
7997,93132
7998,194390
7999,508818
8000,495161
8001,411422
8002,411728
8003,204048
8004,9124
8005,130875
8006,429367
8007,514819
8008,496432
8009,395841
8010,359544
8011,21091
8012,84654
8013,452812
8014,408608
8015,31414
8016,452769
8017,505166
8018,508431
8019,90650
8020,400771
8021,449628
8022,200282
8023,476713
8024,415533
8025,153525
8026,425293
8027,112975
8028,388557
8029,438994
8030,9208
8031,426780
8032,8728
8033,59568
8034,364956
8035,367954
8036,5878
8037,489249
8038,173684
8039,365515
8040,7185
8041,109923
8042,6573
8043,80125
8044,468168
8045,496910
8046,25277
8047,195630
8048,511752
8049,133075
8050,21296
8051,514850
8052,64402
8053,372498
8054,430054
8055,56753
8056,455713
8057,511910
8058,434661
8059,512578
8060,169598
8061,511113
8062,471441
8063,453446
8064,215213
8065,149524
8066,406787
8067,119288
8068,511729
8069,411422
8070,514948
8071,483663
8072,399106
8073,15032
8074,467431
8075,434973
8076,473491
8077,431922
8078,421382
8079,445508
8080,448490
8081,502300
8082,433552
8083,171977
8084,97526
8085,508765
8086,14826
8087,446747
8088,409397
8089,418481
8090,418408
8091,304764
8092,444112
8093,128929
8094,136508
8095,455776
8096,479498
8097,436552
8098,462483
8099,503500
8100,441687
8101,437955
8102,102491
8103,434974
8104,172130
8105,502570
8106,167483
8107,510106
8108,512577
8109,512578
8110,507749
8111,507615
8112,507592
8113,507581
8114,502593
8115,497376
8116,498305
8117,502456
8118,504405
8119,506788
8120,507747
8121,509825
8122,510104
8123,135401
8124,568
8125,189837
8126,24261
8127,155448
8128,189828
8129,428572
8130,89846
8131,92779
8132,9110
8133,1417
8134,107246
8135,87985
8136,382051
8137,2106
8138,21322
8139,440385
8140,16442
8141,71664
8142,508818
8143,153525
8144,479446
8145,119288
8146,510255
8147,459783
8148,465130
8149,134584
8150,28636
8151,143959
8152,476531
8153,141778
8154,445511
8155,63959
8156,438739
8157,440395
8158,426412
8159,467433
8160,36772
8161,167235
8162,139360
8163,119288
8164,162110
8165,128144
8166,58705
8167,448548
8168,51718
8169,109091
8170,475552
8171,462257
8172,468994
8173,383970
8174,491301
8175,463412
8176,120712
8177,37492
8178,78358
8179,147348
8180,136639
8181,482202
8182,468995
8183,418353
8184,475328
8185,191390
8186,317604
8187,191408
8188,165150
8189,89666
8190,87000
8191,140409
8192,515064
8193,374702
8194,146683
8195,441691
8196,107138
8197,214067
8198,457744
8199,85263
8200,420000
8201,190606
8202,408474
8203,66008
8204,2432
8205,407543
8206,12559
8207,444502
8208,68921
8209,492146
8210,484273
8211,116559
8212,493297
8213,494852
8214,490460
8215,513124
8216,35241
8217,147693
8218,388885
8219,497471
8220,394372
8221,11029
8222,82400
8223,442458
8224,408229
8225,76998
8226,27172
8227,506552
8228,470118
8229,161018
8230,514949
8231,461656
8232,455367
8233,508256
8234,65388
8235,405814
8236,514083
8237,471312
8238,433186
8239,200102
8240,168734
8241,158055
8242,200101
8243,158041
8244,130796
8245,370792
8246,442641
8247,27937
8248,514367
8249,506184
8250,473517
8251,483663
8252,490160
8253,462248
8254,513591
8255,187113
8256,209052
8257,37973
8258,128218
8259,29086
8260,135790
8261,141517
8262,144826
8263,397543
8264,458702
8265,56938
8266,139347
8267,410876
8268,428871
8269,97188
8270,485185
8271,484445
8272,387637
8273,397927
8274,413310
8275,72918
8276,514286
8277,396618
8278,430295
8279,451773
8280,24511
8281,482202
8282,29820
8283,461716
8284,147693
8285,501554
8286,7206
8287,404854
8288,390233
8289,495311
8290,437629
8291,513204
8292,17175
8293,489981
8294,17175
8295,508647
8296,25487
8297,497471
8298,4104
8299,493641
8300,37754
8301,385495
8302,91755
8303,15032
8304,30053
8305,515618
8306,455713
8307,507003
8308,287064
8309,410756
8310,173467
8311,497843
8312,100446
8313,149912
8314,465630
8315,472804
8316,461649
8317,472804
8318,162856
8319,420631
8320,119231
8321,72643
8322,47499
8323,1434
8324,6412
8325,84551
8326,436017
8327,189844
8328,6840
8329,496432
8330,85601
8331,397506
8332,445533
8333,163577
8334,408561
8335,89936
8336,514190
8337,474098
8338,479812
8339,510615
8340,9837
8341,79632
8342,58945
8343,86838
8344,74433
8345,145450
8346,496910
8347,503062
8348,84551
8349,67952
8350,434991
8351,496917
8352,512395
8353,395825
8354,450201
8355,501589
8356,379766
8357,364942
8358,110215
8359,470118
8360,33002
8361,101430
8362,166643
8363,353864
8364,28556
8365,366566
8366,385124
8367,396618
8368,385125
8369,385159
8370,393263
8371,393283
8372,397927
8373,413310
8374,419949
8375,430295
8376,441828
8377,450199
8378,450201
8379,450204
8380,467944
8381,468168
8382,471253
8383,511727
8384,474098
8385,484942
8386,484945
8387,496923
8388,496925
8389,501554
8390,502570
8391,502972
8392,510613
8393,510615
8394,510617
8395,510620
8396,514367
8397,189216
8398,484950
8399,119288
8400,461612
8401,512099
8402,432367
8403,186980
8404,24687
8405,441644
8406,450101
8407,6516
8408,508765
8409,6516
8410,389003
8411,387532
8412,209758
8413,128495
8414,72674
8415,471466
8416,426909
8417,6515
8418,385381
8419,188110
8420,378359
8421,28357
8422,400172
8423,477467
8424,385382
8425,128495
8426,385381
8427,58945
8428,405826
8429,474177
8430,489981
8431,10921
8432,468421
8433,60983
8434,395195
8435,338019
8436,515580
8437,461656
8438,505731
8439,559
8440,360516
8441,318380
8442,112325
8443,8327
8444,53691
8445,407613
8446,462317
8447,359157
8448,319732
8449,369011
8450,423794
8451,470118
8452,492530
8453,208099
8454,200249
8455,3947
8456,150798
8457,407427
8458,30645
8459,9898
8460,406489
8461,398808
8462,485975
8463,405814
8464,471312
8465,445380
8466,435812
8467,496857
8468,514083
8469,462293
8470,502564
8471,456217
8472,56938
8473,17377
8474,393031
8475,61455
8476,163535
8477,43102
8478,74707
8479,451912
8480,514194
8481,181485
8482,28750
8483,358595
8484,30053
8485,506184
8486,465630
8487,484273
8488,492146
8489,495311
8490,514286
8491,515392
8492,364942
8493,515392
8494,110215
8495,473517
8496,462315
8497,209435
8498,136597
8499,391434
8500,22358
8501,189844
8502,464592
8503,119528
8504,431591
8505,382499
8506,12559
8507,23117
8508,502403
8509,492161
8510,1265
8511,505731
8512,497700
8513,502935
8514,407639
8515,200662
8516,161397
8517,209112
8518,504986
8519,210821
8520,209435
8521,85601
8522,97293
8523,408859
8524,512968
8525,397094
8526,90993
8527,512766
8528,72674
8529,396515
8530,406489
8531,61931
8532,381941
8533,395825
8534,9837
8535,438052
8536,468421
8537,468646
8538,175524
8539,433293
8540,367013
8541,162110
8542,450675
8543,471094
8544,438025
8545,451912
8546,3900
8547,239828
8548,419408
8549,475550
8550,168085
8551,186980
8552,27937
8553,367239
8554,461788
8555,161934
8556,119528
8557,194390
8558,164734
8559,514190
8560,430053
8561,4748
8562,462385
8563,424826
8564,462315
8565,168834
8566,81245
8567,477467
8568,192074
8569,28556
8570,170911
8571,69006
8572,209435
8573,85601
8574,497700
8575,475240
8576,416755
8577,434326
8578,434445
8579,204025
8580,389538
8581,429367
8582,436017
8583,461547
8584,462385
8585,513194
8586,335383
8587,125736
8588,434326
8589,214418
8590,515413
8591,4933
8592,4748
8593,441287
8594,436997
8595,1434
8596,427753
8597,339
8598,514045
8599,429624
8600,493930
8601,493616
8602,448830
8603,442759
8604,448910
8605,430318
8606,379766
8607,190719
8608,395195
8609,460692
8610,3888
8611,162042
8612,179566
8613,492161
8614,366773
8615,429557
8616,519
8617,8489
8618,23737
8619,50022
8620,11335
8621,431591
8622,505853
8623,372641
8624,45970
8625,29355
8626,399773
8627,31557
8628,39303
8629,97526
8630,489247
8631,501589
8632,495757
8633,152593
8634,455216
8635,414976
8636,442759
8637,429557
8638,492530
8639,209435
8640,125313
8641,15311
8642,85601
8643,386348
8644,34548
8645,484213
8646,462037
8647,100047
8648,9849
8649,382819
8650,191163
8651,407961
8652,351116
8653,10616
8654,493536
8655,2117
8656,510487
8657,60983
8658,210821
8659,24511
8660,464592
8661,441287
8662,470041
8663,96536
8664,188742
8665,512172
8666,175116
8667,89936
8668,196018
8669,430228
8670,367962
8671,182647
8672,497737
8673,387261
8674,1884
8675,188793
8676,2680
8677,21448
8678,503851
8679,501973
8680,505650
8681,510487
8682,453446
8683,3888
8684,43035
8685,128116
8686,358595
8687,430054
8688,373600
8689,428098
8690,478306
8691,459067
8692,451216
8693,485634
8694,502333
8695,162042
8696,449720
8697,340336
8698,14678
8699,456255
8700,14952
8701,28300
8702,46240
8703,129304
8704,502937
8705,411352
8706,506536
8707,16582
8708,476713
8709,510521
8710,190738
8711,2117
8712,333790
8713,507208
8714,46133
8715,510521
8716,506803
8717,499707
8718,329862
8719,188742
8720,393168
8721,349731
8722,126991
8723,192805
8724,455216
8725,7206
8726,5558
8727,462037
8728,215724
8729,23476
8730,45565
8731,441833
8732,398808
8733,502743
8734,408606
8735,205647
8736,177073
8737,161934
8738,1346
8739,469464
8740,441833
8741,26156
8742,112926
8743,24687
8744,456255
8745,9768
8746,8492
8747,12085
8748,45569
8749,505662
8750,394365
8751,497843
8752,89098
8753,434358
8754,8504
8755,12191
8756,359707
8757,21122
8758,386348
8759,461656
8760,9768
8761,484213
8762,411352
8763,3897
8764,12955
8765,15311
8766,173247
8767,34548
8768,382499
8769,25479
8770,500704
8771,503354
8772,455036
8773,181485
8774,414330
8775,445241
8776,460202
8777,468966
8778,503818
8779,119478
8780,125736
8781,130130
8782,59349
8783,25973
8784,24092
8785,13348
8786,139882
8787,53691
8788,39303
8789,31557
8790,405717
8791,88192
8792,3629
8793,441644
8794,45935
8795,3772
8796,90993
8797,129304
8798,511737
8799,405717
8800,425226
8801,50022
8802,215200
8803,511467
8804,89098
8805,164734
8806,318380
8807,188936
8808,470766
8809,316593
8810,467368
8811,500705
8812,370244
8813,87328
8814,446604
8815,478671
8816,503354
8817,94955
8818,157122
8819,117222
8820,204001
8821,164719
8822,166441
8823,194580
8824,478792
8825,511480
8826,190199
8827,504943
8828,202934
8829,201407
8830,468969
8831,45565
8832,4580
8833,9124
8834,480758
8835,20503
8836,24655
8837,502743
8838,506539
8839,482511
8840,447082
8841,404854
8842,478880
8843,399907
8844,409317
8845,471597
8846,446995
8847,314
8848,366341
8849,462466
8850,400772
8851,503398
8852,342961
8853,427142
8854,433889
8855,157761
8856,176247
8857,141186
8858,214981
8859,515618
8860,366189
8861,482435
8862,391410
8863,461491
8864,482437
8865,486093
8866,484237
8867,479183
8868,486283
8869,500936
8870,90630
8871,490032
8872,490037
8873,490035
8874,397793
8875,503990
8876,496034
8877,483746
8878,464070
8879,392982
8880,501759
8881,506468
8882,421319
8883,73909
8884,473095
8885,512353
8886,156352
8887,443176
8888,154351
8889,206701
8890,216826
8891,159701
8892,398500
8893,384076
8894,395978
8895,471029
8896,510365
8897,446287
8898,510360
8899,482727
8900,510358
8901,461273
8902,482432
8903,487834
8904,397920
8905,442888
8906,470008
8907,37320
8908,491824
8909,430094
8910,33012
8911,472797
8912,460485
8913,487530
8914,363906
8915,457424
8916,474995
8917,415837
8918,415831
8919,448921
8920,429215
8921,452788
8922,27172
8923,200662
8924,5569
8925,442036
8926,399394
8927,18479
8928,151245
8929,450612
8930,441842
8931,482096
8932,434502
8933,106659
8934,485041
8935,441885
8936,478222
8937,434555
8938,407974
8939,478219
8940,476403
8941,509551
8942,505914
8943,511466
8944,511480
8945,153196
8946,505922
8947,447053
8948,478792
8949,353347
8950,212951
8951,388709
8952,476651
8953,482683
8954,471002
8955,487386
8956,468683
8957,507924
8958,212539
8959,374511
8960,139458
8961,90993
8962,363668
8963,210340
8964,202391
8965,346200
8966,434894
8967,434893
8968,435348
8969,448928
8970,433806
8971,431412
8972,431411
8973,511467
8974,354808
8975,141740
8976,185911
8977,457204
8978,452206
8979,456343
8980,474936
8981,455782
8982,474074
8983,496519
8984,471214
8985,432669
8986,10921
8987,504812
8988,401837
8989,513204
8990,138292
8991,76126
8992,64760
8993,498424
8994,33567
8995,435672
8996,8327
8997,33567
8998,12073
8999,493554
9000,506536
9001,43035
9002,11335
9003,355181
9004,505826
9005,119528
9006,32648
9007,470449
9008,392165
9009,194706
9010,117453
9011,210372
9012,353317
9013,441498
9014,369092
9015,62792
9016,433306
9017,394902
9018,457346
9019,433490
9020,479884
9021,479904
9022,389539
9023,499480
9024,479815
9025,1064
9026,383715
9027,389283
9028,11568
9029,447983
9030,413929
9031,463032
9032,123458
9033,440295
9034,433342
9035,441676
9036,482080
9037,482482
9038,487272
9039,453998
9040,154081
9041,485807
9042,211221
9043,418176
9044,375868
9045,341808
9046,388868
9047,437987
9048,485835
9049,514754
9050,479788
9051,450723
9052,500699
9053,509597
9054,514727
9055,96669
9056,450931
9057,483528
9058,492934
9059,425637
9060,481290
9061,363710
9062,487276
9063,490675
9064,440069
9065,394150
9066,187628
9067,360550
9068,400617
9069,359434
9070,412503
9071,474298
9072,403130
9073,515191
9074,482463
9075,155911
9076,361307
9077,472402
9078,421320
9079,448401
9080,423402
9081,397931
9082,461279
9083,7444
9084,482433
9085,426423
9086,432751
9087,461290
9088,400456
9089,441883
9090,415839
9091,409150
9092,479182
9093,413686
9094,397555
9095,456627
9096,417093
9097,13888
9098,426103
9099,464233
9100,430317
9101,401949
9102,464067
9103,464059
9104,482379
9105,415887
9106,423541
9107,427279
9108,502407
9109,479249
9110,446284
9111,464058
9112,423380
9113,464066
9114,150106
9115,374989
9116,49696
9117,191393
9118,418460
9119,387454
9120,49780
9121,445723
9122,203572
9123,87258
9124,361142
9125,411006
9126,441069
9127,388969
9128,321986
9129,368043
9130,11346
9131,211768
9132,446297
9133,20503
9134,397795
9135,446290
9136,430313
9137,375436
9138,489901
9139,489930
9140,477164
9141,480645
9142,149912
9143,483286
9144,457198
9145,139637
9146,401627
9147,179052
9148,89178
9149,515191
9150,187643
9151,514754
9152,395217
9153,514727
9154,367215
9155,482482
9156,482463
9157,457346
9158,445723
9159,441676
9160,119252
9161,478700
9162,378539
9163,433490
9164,152724
9165,426103
9166,417093
9167,389089
9168,387454
9169,374989
9170,383452
9171,369092
9172,150106
9173,508256
9174,500704
9175,500705
9176,420631
9177,511728
9178,117453
9179,155911
9180,210372
9181,341808
9182,339
9183,14663
9184,44200
9185,383864
9186,445114
9187,72929
9188,375986
9189,211157
9190,356273
9191,385495
9192,44200
9193,71455
9194,150323
9195,166207
9196,340336
9197,14826
9198,514008
9199,510973
9200,514008
9201,510973
9202,407543
9203,203677
9204,199674
9205,339417
9206,512968
9207,448881
9208,484677
9209,389538
9210,493513
9211,433365
9212,441051
9213,441049
9214,433364
9215,433363
9216,502311
9217,15859
9218,478628
9219,185349
9220,38345
9221,164645
9222,116329
9223,433503
9224,90591
9225,471741
9226,471738
9227,451674
9228,451714
9229,4162
9230,1635
9231,25857
9232,2311
9233,3629
9234,510992
9235,499067
9236,478222
9237,499480
9238,3948
9239,452969
9240,75131
9241,419409
9242,24932
9243,495624
9244,441526
9245,500342
9246,500327
9247,495609
9248,452967
9249,514321
9250,441306
9251,500614
9252,469652
9253,427603
9254,408049
9255,126849
9256,471034
9257,1952
9258,56753
9259,389539
9260,24080
9261,215724
9262,400172
9263,168172
9264,47613
9265,478348
9266,61931
9267,495734
9268,189478
9269,7994
9270,2526
9271,430228
9272,411886
9273,486614
9274,445533
9275,169196
9276,427142
9277,432367
9278,514946
9279,314
9280,51913
9281,93132
9282,93132
9283,482379
9284,479904
9285,495161
9286,81245
9287,568
9288,130875
9289,500699
9290,514819
9291,415024
9292,395841
9293,175116
9294,211173
9295,215097
9296,388615
9297,441867
9298,450306
9299,466850
9300,492174
9301,492857
9302,512044
9303,487259
9304,215638
9305,94346
9306,21091
9307,84654
9308,159505
9309,510487
9310,358369
9311,452812
9312,408608
9313,16754
9314,31414
9315,452769
9316,178369
9317,448129
9318,497321
9319,429239
9320,412590
9321,204949
9322,215267
9323,425032
9324,195451
9325,343475
9326,470007
9327,509040
9328,505166
9329,423519
9330,514008
9331,378409
9332,378537
9333,508431
9334,42096
9335,90650
9336,37754
9337,400771
9338,15982
9339,505895
9340,449628
9341,510973
9342,513644
9343,458552
9344,200282
9345,476712
9346,450612
9347,207425
9348,134485
9349,86801
9350,415533
9351,335383
9352,509030
9353,505662
9354,425293
9355,112975
9356,388557
9357,438994
9358,9208
9359,426780
9360,59568
9361,211819
9362,197601
9363,187878
9364,45048
9365,435672
9366,3234
9367,13645
9368,13786
9369,21203
9370,29004
9371,367954
9372,5878
9373,489249
9374,366135
9375,7185
9376,109923
9377,6573
9378,194065
9379,514312
9380,80125
9381,8492
9382,170968
9383,25277
9384,445775
9385,195630
9386,511752
9387,181193
9388,399092
9389,386789
9390,456679
9391,133075
9392,21296
9393,433586
9394,372498
9395,514318
9396,388557
9397,21091
9398,438865
9399,173753
9400,463412
9401,502333
9402,485835
9403,456627
9404,448401
9405,433586
9406,427279
9407,423380
9408,411006
9409,401949
9410,394902
9411,353317
9412,361307
9413,87258
9414,49780
9415,511910
9416,49696
9417,84654
9418,434661
9419,169598
9420,424781
9421,393168
9422,12197
9423,365294
9424,415804
9425,511113
9426,471441
9427,395841
9428,400771
9429,438994
9430,487791
9431,448568
9432,406787
9433,511729
9434,21296
9435,411422
9436,514948
9437,452812
9438,511910
9439,28786
9440,187795
9441,112794
9442,415533
9443,494852
9444,399632
9445,414976
9446,25277
9447,28767
9448,503500
9449,139637
9450,456679
9451,509040
9452,505826
9453,509030
9454,446285
9455,450239
9456,419586
9457,494214
9458,483286
9459,495734
9460,128116
9461,209574
9462,136081
9463,412412
9464,51913
9465,368381
9466,499707
9467,503818
9468,102491
9469,172130
9470,133075
9471,190483
9472,496885
9473,464068
9474,464065
9475,441840
9476,30515
9477,280187
9478,428703
9479,125305
9480,280263
9481,428693
9482,416476
9483,171868
9484,281892
9485,170036
9486,24532
9487,81053
9488,434503
9489,115535
9490,408048
9491,139683
9492,24886
9493,178971
9494,436141
9495,190768
9496,8253
9497,408147
9498,190771
9499,28127
9500,89877
9501,369830
9502,377274
9503,470014
9504,99513
9505,461275
